message_id,channel,label,label_name,cleaned_text,raw_text,message_length,word_count,has_url,url_count,has_phone,has_email_header,uppercase_ratio,special_char_ratio
MSG_015192,SMS,1,Phishing,mail.negociosparana.com.br,mail.negociosparana.com.br,26,1,False,0,False,False,0.0,0.1154
MSG_015193,SMS,1,Phishing,web.manage.verifyaccounts-by.applesupport.jembodlove82.com,web.manage.verifyaccounts-by.applesupport.jembodlove82.com,58,1,False,0,False,False,0.0,0.1034
MSG_015199,SMS,1,Phishing,icplit.org/art/bookmark/index.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fid=4&fav.1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&email&.rand=13InboxLight.aspx?n=1774256418,icplit.org/art/bookmark/index.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fid=4&amp;fav.1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;email&amp;.rand=13InboxLight.aspx?n=1774256418,207,1,False,0,True,False,0.029,0.1643
MSG_015201,SMS,0,Legitimate,"re : updated message - preliminary rankings norma , i could not open the message . i get the message : encrypted , not intended for you . vince norma villarreal 11 / 29 / 2000 06 : 06 pm to : vince j kaminski / hou / ect @ ect cc : subject : updated message - preliminary rankings","re : updated message - preliminary rankings norma , i could not open the message . i get the message : encrypted , not intended for you . vince norma villarreal 11 / 29 / 2000 06 : 06 pm to : vince j kaminski / hou / ect @ ect cc : subject : updated message - preliminary rankings",280,60,False,0,False,False,0.0,0.0607
MSG_015206,SMS,1,Phishing,recognisable-town.000webhostapp.com,recognisable-town.000webhostapp.com,35,1,False,0,False,False,0.0,0.0857
MSG_015207,SMS,1,Phishing,re [ 11 ] bands leonardo di caprio in 1939 ? ? ? ? ? ? shania twain french hospitals,re [ 11 ] bands leonardo di caprio in 1939 ? ? ? ? ? ? shania twain french hospitals,84,20,False,0,False,False,0.0,0.0952
MSG_015210,SMS,1,Phishing,superqueima-de-estoque.com,superqueima-de-estoque.com,26,1,False,0,False,False,0.0,0.1154
MSG_015212,SMS,1,Phishing,vk-cases.ru,vk-cases.ru,11,1,False,0,False,False,0.0,0.1818
MSG_015214,SMS,1,Phishing,xbra.in,xbra.in,7,1,False,0,False,False,0.0,0.1429
MSG_015215,SMS,1,Phishing,noreply-ac.com,noreply-ac.com,14,1,False,0,False,False,0.0,0.1429
MSG_015220,SMS,1,Phishing,"kenya Do you have too much debt?Would you like to lower your monthly payments and save money?Let us help you click hereIf you would like to be taken off our list, click here 2170uzHA6-646nlhK0895SDnb0-294BCPgl32","kenya
Do you have too much debt?Would you like to lower your monthly payments 
and save money?Let us help you click hereIf you would like to be taken off our list, click here
2170uzHA6-646nlhK0895SDnb0-294BCPgl32",211,34,False,0,False,False,0.0569,0.0237
MSG_015221,SMS,0,Legitimate,Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya,Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya,117,28,False,0,False,False,0.0256,0.0085
MSG_015224,SMS,1,Phishing,namermete.firebaseapp.com,namermete.firebaseapp.com,25,1,False,0,False,False,0.0,0.08
MSG_015225,SMS,1,Phishing,petroterminai.com,petroterminai.com,17,1,False,0,False,False,0.0,0.0588
MSG_015228,SMS,1,Phishing,esecure online pharmacies cialis offers efficacy and spontaneity in your love life . my music is best understood by children and animals . one can acquire everything in solitude - except character . people find life entirely too time - consuming . the truth is more important than the facts .,esecure online pharmacies cialis offers efficacy and spontaneity in your love life . my music is best understood by children and animals . one can acquire everything in solitude - except character . people find life entirely too time - consuming . the truth is more important than the facts .,292,51,False,0,False,False,0.0,0.024
MSG_015233,SMS,0,Legitimate,ca iso atc final comparison for 01 / 08 / 2002 full day url,ca iso atc final comparison for 01 / 08 / 2002 full day url,59,14,False,0,False,False,0.0,0.0339
MSG_015234,SMS,1,Phishing,reven.mx,reven.mx,8,1,False,0,False,False,0.0,0.125
MSG_015235,SMS,1,Phishing,r4t6.000webhostapp.com,r4t6.000webhostapp.com,22,1,False,0,False,False,0.0,0.0909
MSG_015236,SMS,1,Phishing,takeahike.in,takeahike.in,12,1,False,0,False,False,0.0,0.0833
MSG_015237,SMS,1,Phishing,xiblog.com.tw,xiblog.com.tw,13,1,False,0,False,False,0.0,0.1538
MSG_015238,SMS,0,Legitimate,"URL: http://www.newsisfree.com/click/-5,8560348,215/ Date: 2002-10-04T17:55:51+01:00*Brussels dispatch:* Calls for an inquiry into Belgium's complicated wartime past are gathering pace, writes *Andrew Osborn*.","URL: http://www.newsisfree.com/click/-5,8560348,215/
Date: 2002-10-04T17:55:51+01:00*Brussels dispatch:* Calls for an inquiry into Belgium's complicated wartime 
past are gathering pace, writes *Andrew Osborn*.
",209,20,True,1,False,False,0.0478,0.1292
MSG_015240,SMS,1,Phishing,XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only,XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only,157,28,False,0,True,False,0.1274,0.0318
MSG_015242,SMS,1,Phishing,get more bang for your buck everyday . . . . . ' smighttrial . . helloknott . olefinahabstruse . . rawmnv,get more bang for your buck everyday . . . . . ' smighttrial . . helloknott . olefinahabstruse . . rawmnv,105,22,False,0,False,False,0.0,0.1048
MSG_015245,SMS,0,Legitimate,neon for march 7 here is next week ' s neon lesson . let me know if we can help in any other way . thanks ! becky - experiencing god week 3 . doc,neon for march 7 here is next week ' s neon lesson . let me know if we can help in any other way . thanks ! becky - experiencing god week 3 . doc,145,35,False,0,False,False,0.0,0.0414
MSG_015247,SMS,0,Legitimate,raptors here is the most recent version of the spreadsheet and the accompanying assumptions .,raptors here is the most recent version of the spreadsheet and the accompanying assumptions .,93,15,False,0,False,False,0.0,0.0108
MSG_015249,SMS,1,Phishing,support-bnk-fr.ml,support-bnk-fr.ml,17,1,False,0,False,False,0.0,0.1765
MSG_015250,SMS,1,Phishing,magistral.uz,magistral.uz,12,1,False,0,False,False,0.0,0.0833
MSG_015252,SMS,1,Phishing,some of the largest membership sites for free get porn for free free password to : 18 asian huge tits xxx free amateur hotties free teen hotties free and kinky free farm sluts free n ' famous adults only diligent,some of the largest membership sites for free get porn for free free password to : 18 asian huge tits xxx free amateur hotties free teen hotties free and kinky free farm sluts free n ' famous adults only diligent,212,40,False,0,False,False,0.0,0.0094
MSG_015253,SMS,1,Phishing,auth-servce.ga,auth-servce.ga,14,1,False,0,False,False,0.0,0.1429
MSG_015254,SMS,0,Legitimate,start date : 12 / 12 / 01 ; hourahead hour : 24 ; start date : 12 / 12 / 01 ; hourahead hour : 24 ; no ancillary schedules awarded . no variances detected . log messages : parsing file - - > > o : \ portland \ westdesk \ california scheduling \ iso final schedules \ 2001121224 . txt,start date : 12 / 12 / 01 ; hourahead hour : 24 ; start date : 12 / 12 / 01 ; hourahead hour : 24 ; no ancillary schedules awarded . no variances detected . log messages : parsing file - - > > o : \ portland \ westdesk \ california scheduling \ iso final schedules \ 2001121224 . txt,283,63,False,0,True,False,0.0,0.0919
MSG_015256,SMS,0,Legitimate,"document change the name to get your private , free e - mail from msn hotmail at http : / / www . hotmail . com . share information about yourself , create your own public profile at http : / / profiles . msn . com . - jclres . doc","document change the name to get your private , free e - mail from msn hotmail at http : / / www . hotmail . com . share information about yourself , create your own public profile at http : / / profiles . msn . com . - jclres . doc",231,52,False,0,False,False,0.0,0.0736
MSG_015258,SMS,0,Legitimate,Hi! You just spoke to TANUSHA. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,Hi! You just spoke to TANUSHA. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,123,24,False,0,False,False,0.122,0.0407
MSG_015261,SMS,1,Phishing,cox.com-6159368de39251d7a-login.id-107sbtd9cbhsbtd5d80a13c0db1f546757jnq9j5754675777429335.kylelierman.com,cox.com-6159368de39251d7a-login.id-107sbtd9cbhsbtd5d80a13c0db1f546757jnq9j5754675777429335.kylelierman.com,106,1,False,0,True,False,0.0,0.066
MSG_015262,SMS,1,Phishing,paypal.com.update-account-information-webscrcmdaccountnav-0.04fs6sd54s3dv3sd7dvs369sdv13s25ef4d4ew7c52a65aef2sfgfg6dsfsjk.popup-expo.fr/href/secure/center/update/limit/seccure/781e08b1322a7b029a5cb6e34d149931/,paypal.com.update-account-information-webscrcmdaccountnav-0.04fs6sd54s3dv3sd7dvs369sdv13s25ef4d4ew7c52a65aef2sfgfg6dsfsjk.popup-expo.fr/href/secure/center/update/limit/seccure/781e08b1322a7b029a5cb6e34d149931/,209,1,False,0,False,False,0.0,0.0861
MSG_015263,SMS,0,Legitimate,"deal # 502952 daren , the above deal number expired at the end of november 2000 and needs to either be extended through december , or a new deal inputted . can you assist me in this ? thanks . mike","deal # 502952 daren , the above deal number expired at the end of november 2000 and needs to either be extended through december , or a new deal inputted . can you assist me in this ? thanks . mike",197,41,False,0,True,False,0.0,0.0305
MSG_015270,SMS,1,Phishing,excavationguay.com,excavationguay.com,18,1,False,0,False,False,0.0,0.0556
MSG_015272,SMS,0,Legitimate,"enron / hpl actuals for sept . 14 , 2000 teco tap 25 . 000 enron / 112 . 500 hpl gas daily hpl ls katy 15 , 000 enron","enron / hpl actuals for sept . 14 , 2000 teco tap 25 . 000 enron / 112 . 500 hpl gas daily hpl ls katy 15 , 000 enron",117,30,False,0,False,False,0.0,0.0598
MSG_015275,SMS,0,Legitimate,Ok�I am agreed..,Ok�I am agreed..,16,3,False,0,False,False,0.125,0.1875
MSG_015276,SMS,1,Phishing,jamentrust.org,jamentrust.org,14,1,False,0,False,False,0.0,0.0714
MSG_015279,SMS,0,Legitimate,start date : 12 / 26 / 01 ; hourahead hour : 7 ; start date : 12 / 26 / 01 ; hourahead hour : 7 ; no ancillary schedules awarded . no variances detected . log messages : parsing file - - > > o : \ portland \ westdesk \ california scheduling \ iso final schedules \ 2001122607 . txt,start date : 12 / 26 / 01 ; hourahead hour : 7 ; start date : 12 / 26 / 01 ; hourahead hour : 7 ; no ancillary schedules awarded . no variances detected . log messages : parsing file - - > > o : \ portland \ westdesk \ california scheduling \ iso final schedules \ 2001122607 . txt,281,63,False,0,True,False,0.0,0.0925
MSG_015284,SMS,0,Legitimate,Lmao ok I wont be needing u to do my hair anymore.,Lmao ok I wont be needing u to do my hair anymore.,50,12,False,0,False,False,0.04,0.02
MSG_015285,SMS,1,Phishing,socratic-forty.000webhostapp.com,socratic-forty.000webhostapp.com,32,1,False,0,False,False,0.0,0.0938
MSG_015286,SMS,0,Legitimate,re : stinson gibner richard we actually need to duplicate his ena workstation as he will be reporting at both locations p,re : stinson gibner richard we actually need to duplicate his ena workstation as he will be reporting at both locations p,121,22,False,0,False,False,0.0,0.0083
MSG_015291,SMS,1,Phishing,audiowebcorenote09287474zx892384775758994905034.azureedge.net,audiowebcorenote09287474zx892384775758994905034.azureedge.net,61,1,False,0,True,False,0.0,0.0328
MSG_015292,SMS,1,Phishing,dfsdf4ew.000webhostapp.com,dfsdf4ew.000webhostapp.com,26,1,False,0,False,False,0.0,0.0769
MSG_015294,SMS,1,Phishing,adityakirancollege.com,adityakirancollege.com,22,1,False,0,False,False,0.0,0.0455
MSG_015297,SMS,0,Legitimate,"URL: http://www.newsisfree.com/click/-3,8015195,1440/ Date: Not suppliedResearchers say they have made at least 50,000 atoms of cold antihydrogen - analysing them may reveal why antimatter is so rare","URL: http://www.newsisfree.com/click/-3,8015195,1440/
Date: Not suppliedResearchers say they have made at least 50,000 atoms of cold antihydrogen - 
analysing them may reveal why antimatter is so rare
",199,26,True,1,False,False,0.0302,0.0754
MSG_015300,SMS,1,Phishing,"send the love home with an online photo album get cd and downloads , all software under $ 99 - $ 15 nobody will believe in you unless you believe in yourself . nothing feeds upon itself as liberality does .","send the love home with an online photo album get cd and downloads , all software under $ 99 - $ 15 nobody will believe in you unless you believe in yourself . nothing feeds upon itself as liberality does .",206,41,False,0,False,False,0.0,0.0291
MSG_015302,SMS,0,Legitimate,"It‘s reassuring, in this crazy world.","It‘s reassuring, in this crazy world.",37,6,False,0,False,False,0.027,0.0811
MSG_015304,SMS,0,Legitimate,"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about ""the cave"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing.","Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about ""the cave"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing.",289,55,False,0,False,False,0.0242,0.0484
MSG_015305,SMS,1,Phishing,"Make Money Now!! To Read More Information On This Advertisement, Click HereTo Be Removed From Our Mailing List, Click Here","Make Money Now!!
To Read More Information On This Advertisement,
Click HereTo Be Removed From Our Mailing List,
Click Here",122,20,False,0,False,False,0.1721,0.0328
MSG_015309,SMS,1,Phishing,tartott.sk,tartott.sk,10,1,False,0,False,False,0.0,0.1
MSG_015311,SMS,1,Phishing,w-mcafee.com,w-mcafee.com,12,1,False,0,False,False,0.0,0.1667
MSG_015315,SMS,1,Phishing,get your bsc without any classes sdmidrxvxnto take off your email,get your bsc without any classes sdmidrxvxnto take off your email,65,11,False,0,False,False,0.0,0.0
MSG_015319,SMS,1,Phishing,floortjemutsaers.nl,floortjemutsaers.nl,19,1,False,0,False,False,0.0,0.0526
MSG_015323,SMS,1,Phishing,pardubicez.top,pardubicez.top,14,1,False,0,False,False,0.0,0.0714
MSG_015330,SMS,1,Phishing,"lowest price guaranteed ! download and buy cds sshs . . get low cost software cds or download ! http : / / dcla . f 41 uoex 8 upxmcyf . zorromf . info laughter is the shortest distance between two people . i wasted time , now time doth waste me .","lowest price guaranteed ! download and buy cds sshs . . get low cost software cds or download ! http : / / dcla . f 41 uoex 8 upxmcyf . zorromf . info laughter is the shortest distance between two people . i wasted time , now time doth waste me .",246,53,False,0,False,False,0.0,0.0528
MSG_015333,SMS,1,Phishing,setsettingslocker.com,setsettingslocker.com,21,1,False,0,False,False,0.0,0.0476
MSG_015335,SMS,1,Phishing,"urgently to you - make it longer it seems you wish to have sex longer , but without any results it  s really horrible ! i have no such a problem ! this tonic tab was created to help your penis ! take this effective remedy pronto ! delete me :","urgently to you - make it longer it seems you wish to have sex longer , but without any results it  s really horrible ! i have no such a problem ! this tonic tab was created to help your penis ! take this effective remedy pronto ! delete me :",243,52,False,0,False,False,0.0,0.0329
MSG_015336,SMS,0,Legitimate,"mary poorman interview schedule & resume please be advised that the interview for mary poorman , to be held today will be in room 3671 . the schedule is as follows : pat clynes 2 : 30 lauri allen 3 : 00 gary hanks 3 : 30 daren farmer 4 : 00","mary poorman interview schedule & resume please be advised that the interview for mary poorman , to be held today will be in room 3671 . the schedule is as follows : pat clynes 2 : 30 lauri allen 3 : 00 gary hanks 3 : 30 daren farmer 4 : 00",240,52,False,0,False,False,0.0,0.0333
MSG_015342,SMS,1,Phishing,ixpo.reco.sk,ixpo.reco.sk,12,1,False,0,False,False,0.0,0.1667
MSG_015344,SMS,1,Phishing,youskin.pro,youskin.pro,11,1,False,0,False,False,0.0,0.0909
MSG_015346,SMS,0,Legitimate,"URL: http://jeremy.zawodny.com/blog/archives/000229.html Date: 2002-10-09T20:59:51-08:00Yeay! We had a good earnings report at work today. There was much happiness and a good party after the news. I'm not quite sure how we managed that, but we're still making money. I had the distinction of being...","URL: http://jeremy.zawodny.com/blog/archives/000229.html
Date: 2002-10-09T20:59:51-08:00Yeay! We had a good earnings report at work today. There was much happiness and 
a good party after the news. I'm not quite sure how we managed that, but we're 
still making money. I had the distinction of being...
",300,43,True,1,True,False,0.0333,0.09
MSG_015347,SMS,1,Phishing,amicusadr.com,amicusadr.com,13,1,False,0,False,False,0.0,0.0769
MSG_015348,SMS,1,Phishing,Dear PAYTM customer your Paytm KYC has expired. Contact customer care No-8927307655 immediately. your account will Block within 24 hr. Thank you PAYTM TEAM.,Dear PAYTM customer your Paytm KYC has expired. Contact customer care No-8927307655 immediately. your account will Block within 24 hr. Thank you PAYTM TEAM.,156,24,False,0,True,False,0.1474,0.0321
MSG_015350,SMS,1,Phishing,aasap-esap.org/templates/beez/PayPal.it/login/security/confirmation4548684645384534/it/Processing.htm?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365543cc9f0e192aa19ca95d98d11b23cee543cc9f0e192aa19ca95d98d11b23cee,aasap-esap.org/templates/beez/PayPal.it/login/security/confirmation4548684645384534/it/Processing.htm?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365543cc9f0e192aa19ca95d98d11b23cee543cc9f0e192aa19ca95d98d11b23cee,255,1,False,0,True,False,0.0157,0.0667
MSG_015356,SMS,1,Phishing,login-perma.nent.insuranceverificationmpp.net,login-perma.nent.insuranceverificationmpp.net,45,1,False,0,False,False,0.0,0.0889
MSG_015357,SMS,0,Legitimate,"Aight, lemme know what's up","Aight, lemme know what's up",27,5,False,0,False,False,0.037,0.0741
MSG_015359,SMS,1,Phishing,jobwiz.in,jobwiz.in,9,1,False,0,False,False,0.0,0.1111
MSG_015360,SMS,1,Phishing,freedomadrid.com,freedomadrid.com,16,1,False,0,False,False,0.0,0.0625
MSG_015365,SMS,0,Legitimate,Si si. I think ill go make those oreo truffles.,Si si. I think ill go make those oreo truffles.,47,10,False,0,False,False,0.0426,0.0426
MSG_015368,SMS,1,Phishing,hilary just open it simply the beststarts working within just 15 minuteslonger effects minimal side effects ciiiiialiiis select the manufacturer you trust ! easy to buy ! delivery and shipping worldwide turn away .,hilary just open it simply the beststarts working within just 15 minuteslonger effects minimal side effects ciiiiialiiis select the manufacturer you trust ! easy to buy ! delivery and shipping worldwide turn away .,214,34,False,0,False,False,0.0,0.014
MSG_015369,SMS,1,Phishing,idmsac.apple.com.bajafash.com,idmsac.apple.com.bajafash.com,29,1,False,0,False,False,0.0,0.1379
MSG_015370,SMS,1,Phishing,mafiawaryt.000webhostapp.com,mafiawaryt.000webhostapp.com,28,1,False,0,False,False,0.0,0.0714
MSG_015372,SMS,1,Phishing,kartumi.com,kartumi.com,11,1,False,0,False,False,0.0,0.0909
MSG_015373,SMS,0,Legitimate,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,77,15,False,0,False,False,0.026,0.0649
MSG_015375,SMS,1,Phishing,secure.verfication.support.courirgtr.com,secure.verfication.support.courirgtr.com,40,1,False,0,False,False,0.0,0.1
MSG_015377,SMS,1,Phishing,Fantastic Facials! Click here to be removed,"Fantastic Facials!
Click here to be removed",43,7,False,0,False,False,0.0698,0.0233
MSG_015383,SMS,1,Phishing,tanvir.thats.im,tanvir.thats.im,15,1,False,0,False,False,0.0,0.1333
MSG_015384,SMS,1,Phishing,167.71.72.198,167.71.72.198,13,1,False,0,False,False,0.0,0.2308
MSG_015390,SMS,0,Legitimate,"california power rick & ted , one more thing to watch . california power prices next summer . we see the possibility of higher prices and of spikes ( bad hydro conditions in california , growing demand for power ) . vince","california power rick & ted , one more thing to watch . california power prices next summer . we see the possibility of higher prices and of spikes ( bad hydro conditions in california , growing demand for power ) . vince",221,42,False,0,False,False,0.0,0.0362
MSG_015392,SMS,1,Phishing,gbese.890m.com,gbese.890m.com,14,1,False,0,False,False,0.0,0.1429
MSG_015394,SMS,1,Phishing,fpftllc.com,fpftllc.com,11,1,False,0,False,False,0.0,0.0909
MSG_015399,SMS,1,Phishing,iossupp2.life,iossupp2.life,13,1,False,0,False,False,0.0,0.0769
MSG_015400,SMS,1,Phishing,cpanel.abuddingenthusiast.com,cpanel.abuddingenthusiast.com,29,1,False,0,False,False,0.0,0.069
MSG_015401,SMS,1,Phishing,vecov.in,vecov.in,8,1,False,0,False,False,0.0,0.125
MSG_015402,SMS,1,Phishing,peringatan1117.webnode.com,peringatan1117.webnode.com,26,1,False,0,False,False,0.0,0.0769
MSG_015405,SMS,0,Legitimate,"you are sweet as well, princess. Please tell me your likes and dislikes in bed...","you are sweet as well, princess. Please tell me your likes and dislikes in bed...",81,15,False,0,False,False,0.0123,0.0617
MSG_015410,SMS,1,Phishing,nirmalateacherstrainingcollege.com,nirmalateacherstrainingcollege.com,34,1,False,0,False,False,0.0,0.0294
MSG_015411,SMS,0,Legitimate,You still around? I could use a half-8th,You still around? I could use a half-8th,40,8,False,0,False,False,0.05,0.05
MSG_015413,SMS,1,Phishing,unmanurable-consulissemus.ghatech.com/search?q=UXsRC7Qeqq9QxFk&o=qzUK7-6pYcY&n=v5DBblD0xpyqjkiNGKWua41n&d=B1uPJG-T_g5VmHdSfw10&bj=Q5TzYEuZ&j=4F3VBuwgAxWsFQOc&df=e6_&jz=n&xg=6&u=s,unmanurable-consulissemus.ghatech.com/search?q=UXsRC7Qeqq9QxFk&amp;o=qzUK7-6pYcY&amp;n=v5DBblD0xpyqjkiNGKWua41n&amp;d=B1uPJG-T_g5VmHdSfw10&amp;bj=Q5TzYEuZ&amp;j=4F3VBuwgAxWsFQOc&amp;df=e6_&amp;jz=n&amp;xg=6&amp;u=s,178,1,False,0,False,False,0.2191,0.1573
MSG_015416,SMS,0,Legitimate,draft strawman as requested . i ' ll work on adding rick ' s comments tommorrow pm . regards,draft strawman as requested . i ' ll work on adding rick ' s comments tommorrow pm . regards,92,19,False,0,False,False,0.0,0.0435
MSG_015417,SMS,0,Legitimate,"URL: http://www.newsisfree.com/click/-2,8418828,215/ Date: 2002-10-01T04:33:56+01:00*Media:* The race is on for the most coveted job in BBC News after Rod Liddle says he is stepping down as editor of the Today programme.","URL: http://www.newsisfree.com/click/-2,8418828,215/
Date: 2002-10-01T04:33:56+01:00*Media:* The race is on for the most coveted job in BBC News after Rod Liddle 
says he is stepping down as editor of the Today programme.
",220,30,True,1,False,False,0.0636,0.1045
MSG_015421,SMS,1,Phishing,admpochep.ru,admpochep.ru,12,1,False,0,False,False,0.0,0.0833
MSG_015422,SMS,1,Phishing,bellinis.tk,bellinis.tk,11,1,False,0,False,False,0.0,0.0909
MSG_015423,SMS,1,Phishing,noithatnamviet.com.vn,noithatnamviet.com.vn,21,1,False,0,False,False,0.0,0.0952
MSG_015425,SMS,1,Phishing,"find cheap prescriptions on the internet pharmacy ! viagra online now no machine can replace the human spark : spirit , compassion , love and understanding . we should live our lives as though christ were coming this afternoon . love will enter cloaked in friendship ' s name .","find cheap prescriptions on the internet pharmacy ! viagra online now no machine can replace the human spark : spirit , compassion , love and understanding . we should live our lives as though christ were coming this afternoon . love will enter cloaked in friendship ' s name .",277,50,False,0,False,False,0.0,0.0289
MSG_015428,SMS,1,Phishing,invoice76851199.com,invoice76851199.com,19,1,False,0,False,False,0.0,0.0526
MSG_015429,SMS,1,Phishing,outlookadminhldesk.creatorlink.net,outlookadminhldesk.creatorlink.net,34,1,False,0,False,False,0.0,0.0588
MSG_015430,SMS,1,Phishing,arhlps.000webhostapp.com,arhlps.000webhostapp.com,24,1,False,0,False,False,0.0,0.0833
MSG_015431,SMS,0,Legitimate,"hpl status the attached memo summarizes the status of the hpl transaction . please call me with any questions . regards , brian","hpl status the attached memo summarizes the status of the hpl transaction . please call me with any questions . regards , brian",127,23,False,0,False,False,0.0,0.0236
MSG_015433,SMS,0,Legitimate,Huh y lei...,Huh y lei...,12,3,False,0,False,False,0.0833,0.25
MSG_015452,SMS,1,Phishing,"buddy , never be ahamed again ! pigskin","buddy , never be ahamed again ! pigskin",39,8,False,0,False,False,0.0,0.0513
MSG_015453,SMS,1,Phishing,"quick , easy vicodin w lij tirb xhzcixu we are the only source for vicodin online ! - very easy ordering - no prior prescription needed - quick delivery - inexpensive","quick , easy vicodin w lij tirb xhzcixu we are the only source for vicodin online ! - very easy ordering - no prior prescription needed - quick delivery - inexpensive",166,31,False,0,False,False,0.0,0.0361
MSG_015454,SMS,0,Legitimate,K..u also dont msg or reply to his msg..,K..u also dont msg or reply to his msg..,40,9,False,0,False,False,0.025,0.1
MSG_015455,SMS,1,Phishing,coke * or pepsi * ? which cola do you prefer ? we have $ 100 of soda or a $ 100 restaurant gift card for your opinion on coke ® * vs . pepsi ® * . beuaaefz,coke * or pepsi * ? which cola do you prefer ? we have $ 100 of soda or a $ 100 restaurant gift card for your opinion on coke ® * vs . pepsi ® * . beuaaefz,155,39,False,0,False,False,0.0,0.0774
MSG_015456,SMS,1,Phishing,peacemoneybeach.com,peacemoneybeach.com,19,1,False,0,False,False,0.0,0.0526
MSG_015459,SMS,0,Legitimate,I'm done...,I'm done...,11,2,False,0,False,False,0.0909,0.3636
MSG_015463,SMS,0,Legitimate,I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night,I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night,150,36,False,0,False,False,0.0333,0.0067
MSG_015464,SMS,1,Phishing,creatingourlearningsystems.com,creatingourlearningsystems.com,30,1,False,0,False,False,0.0,0.0333
MSG_015465,SMS,0,Legitimate,"Babe, I'm back ... Come back to me ...","Babe, I'm back ... Come back to me ...",38,9,False,0,False,False,0.0789,0.2105
MSG_015467,SMS,1,Phishing,mueblesdeliquidacion.es,mueblesdeliquidacion.es,23,1,False,0,False,False,0.0,0.0435
MSG_015468,SMS,1,Phishing,Moby Pub Quiz.Win a £200 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.,Moby Pub Quiz.Win a £200 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.,122,25,False,0,True,False,0.0738,0.0328
MSG_015469,SMS,1,Phishing,everymode.com,everymode.com,13,1,False,0,False,False,0.0,0.0769
MSG_015470,SMS,1,Phishing,want a cheap watch ? http : / / kst . nepel . com,want a cheap watch ? http : / / kst . nepel . com,49,14,False,0,False,False,0.0,0.1224
MSG_015472,SMS,0,Legitimate,"hpl nom for november 28 , 2000 ( see attached file : hplnl 128 . xls ) - hplnl 128 . xls","hpl nom for november 28 , 2000 ( see attached file : hplnl 128 . xls ) - hplnl 128 . xls",88,22,False,0,False,False,0.0,0.0795
MSG_015475,SMS,1,Phishing,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,90,18,False,0,True,False,0.1444,0.0333
MSG_015476,SMS,1,Phishing,mysaleslk.com,mysaleslk.com,13,1,False,0,False,False,0.0,0.0769
MSG_015480,SMS,1,Phishing,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!","	09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",152,25,False,0,True,False,0.0987,0.0526
MSG_015481,SMS,0,Legitimate,re : transwestern ios posting done .,re : transwestern ios posting done .,36,7,False,0,False,False,0.0,0.0556
MSG_015482,SMS,0,Legitimate,Stop the story. I've told him i've returned it and he's saying i should not re order it.,Stop the story. I've told him i've returned it and he's saying i should not re order it.,88,18,False,0,False,False,0.0227,0.0568
MSG_015487,SMS,1,Phishing,sagawa-cbe.com,sagawa-cbe.com,14,1,False,0,False,False,0.0,0.1429
MSG_015492,SMS,1,Phishing,domchi.eu,domchi.eu,9,1,False,0,False,False,0.0,0.1111
MSG_015494,SMS,0,Legitimate,Thts wat Wright Brother did to fly..,Thts wat Wright Brother did to fly..,36,7,False,0,False,False,0.0833,0.0556
